"Date","Close","Open","High","Low","Volume","Change %"
"19/04/2024","17,850.0","17,600.0","17,850.0","16,950.0","3.47M","6.89%"
"17/04/2024","16,700.0","16,000.0","16,700.0","16,000.0","1.40M","6.71%"
"16/04/2024","15,650.0","15,000.0","15,800.0","14,600.0","1.95M","4.33%"
"15/04/2024","15,000.0","15,400.0","15,400.0","14,050.0","4.66M","4.17%"
"12/04/2024","14,400.0","14,400.0","14,400.0","14,250.0","1.53M","6.67%"
"11/04/2024","13,500.0","13,800.0","14,850.0","13,450.0","3.14M","-3.91%"
"10/04/2024","14,050.0","14,050.0","14,050.0","13,600.0","1.23M","6.84%"
"09/04/2024","13,150.0","12,300.0","13,150.0","12,200.0","1.04M","6.91%"
"08/04/2024","12,300.0","12,400.0","12,600.0","12,100.0","456.30K","0.00%"
"05/04/2024","12,300.0","12,000.0","12,750.0","12,000.0","959.40K","-0.81%"
"04/04/2024","12,400.0","12,650.0","12,800.0","11,800.0","1.12M","-0.40%"
"03/04/2024","12,450.0","13,000.0","13,000.0","12,350.0","692.80K","-4.23%"
