Date,Close,Open,High,Low,Volume,Change %
12/1/2023,"13,050.00","13,400.00","13,400.00","12,950.00",4.51M,-2.25%
11/1/2023,"13,350.00","12,900.00","13,400.00","12,750.00",9.10M,6.37%
10/1/2023,"12,550.00","12,800.00","12,900.00","12,250.00",6.13M,-1.57%
9/1/2023,"12,750.00","13,300.00","13,450.00","12,750.00",5.63M,-3.41%
6/1/2023,"13,200.00","13,400.00","13,850.00","13,050.00",8.37M,-1.49%
5/1/2023,"13,400.00","13,600.00","13,650.00","13,100.00",6.39M,-0.74%
4/1/2023,"13,500.00","13,950.00","14,150.00","13,500.00",7.38M,-0.74%
3/1/2023,"13,600.00","12,650.00","13,600.00","12,650.00",9.62M,6.67%
30/12/2022,"12,750.00","12,550.00","12,800.00","11,900.00",9.80M,2.82%
29/12/2022,"12,400.00","12,700.00","13,300.00","12,400.00",5.02M,-3.50%
28/12/2022,"12,850.00","13,100.00","13,200.00","12,700.00",5.72M,-0.77%
27/12/2022,"12,950.00","12,150.00","13,150.00","11,900.00",7.53M,5.28%
26/12/2022,"12,300.00","13,000.00","13,200.00","12,300.00",9.30M,-6.82%
23/12/2022,"13,200.00","13,600.00","13,750.00","13,100.00",4.77M,-3.30%
22/12/2022,"13,650.00","13,650.00","13,850.00","12,900.00",8.34M,2.25%
21/12/2022,"13,350.00","13,900.00","13,900.00","12,600.00",10.70M,-0.37%
20/12/2022,"13,400.00","14,050.00","14,250.00","13,200.00",16.00M,-4.96%
19/12/2022,"14,100.00","15,150.00","15,650.00","14,100.00",18.33M,-6.62%
16/12/2022,"15,100.00","14,850.00","15,700.00","14,800.00",13.41M,0.00%
15/12/2022,"15,100.00","13,900.00","15,100.00","13,900.00",20.74M,6.71%
14/12/2022,"14,150.00","14,800.00","14,800.00","13,950.00",13.82M,-0.70%
13/12/2022,"14,250.00","13,250.00","14,250.00","12,600.00",17.04M,6.74%
12/12/2022,"13,350.00","14,350.00","14,550.00","13,350.00",20.45M,-6.97%
9/12/2022,"14,350.00","14,500.00","14,600.00","13,650.00",17.39M,2.50%
